Project,Region,exact_allocated_emissions_kgco2,matched_input_share
i-0d5c9c39d6e442f2e,eu-3.platform.sh,2.552316943841708e-06,3.993175679241319e-11
i-0c2d66916d87946de,eu-3.platform.sh,2.5494967041247555e-06,3.988763330424477e-11
i-0e8f903ad992dc79b,eu-3.platform.sh,2.5452663445493274e-06,3.982144807199216e-11
i-03c3454f90f7b458c,eu-3.platform.sh,2.5424461048323754e-06,3.9777324583823744e-11
i-04296f7d1801e3b77,eu-3.platform.sh,2.5353955055399945e-06,3.966701586340271e-11
i-04ca2642175c9c68b,eu-3.platform.sh,2.5325752658230425e-06,3.96228923752343e-11
i-0458c5f7c9c68417f,eu-3.platform.sh,2.5311651459645665e-06,3.960083063115009e-11
i-066d55058fdf09d0a,eu-3.platform.sh,2.5283449062476145e-06,3.955670714298168e-11
i-0e72f794071abad1a,eu-3.platform.sh,2.512833587804377e-06,3.931402795805541e-11
i-06efab63e01b1c02a,eu-3.platform.sh,2.488861550210284e-06,3.8938978308623906e-11
i-093ff3d14ce26ed65,eu-3.platform.sh,2.484631190634856e-06,3.887279307637129e-11
i-05dd27e5c2fa64dac,eu-3.platform.sh,2.48322107077638e-06,3.885073133228708e-11
i-06fa118d59f8849d6,eu-3.platform.sh,2.4775805913424755e-06,3.876248435595026e-11
i-067d657ca70df4aff,eu-3.platform.sh,2.470529992050095e-06,3.865217563552922e-11
i-0c01d7692e127d924,eu-3.platform.sh,2.470529992050095e-06,3.865217563552922e-11
i-05c3f4da1fb19fa0e,eu-3.platform.sh,2.4536085537483825e-06,3.838743470651876e-11
i-0727cd9bc7b7aba05,eu-3.platform.sh,2.4324567558712407e-06,3.805650854525566e-11
i-0e92c849ef74f9469,eu-3.platform.sh,2.4296365161542886e-06,3.801238505708725e-11
i-0beea180742c74081,eu-3.platform.sh,2.422585916861908e-06,3.7902076336666215e-11
i-02b1c7c6a609d7cd4,eu-3.platform.sh,2.4127150778525752e-06,3.774764412807677e-11
i-0a166193c88231cfd,eu-3.platform.sh,2.407074598418671e-06,3.765939715173995e-11
i-09ee7e27f066d9b9d,eu-3.platform.sh,2.3873329204000058e-06,3.735053273456106e-11
i-0352e4724b69cc1e8,eu-3.platform.sh,2.2984953693160133e-06,3.596064285725607e-11
i-0fd9193a4d82a7971,eu-3.platform.sh,2.295675129599061e-06,3.591651936908766e-11
i-0874272d060e29773,eu-3.platform.sh,2.2914447700236324e-06,3.585033413683504e-11
i-02ddfdd89d59c20c1,eu-3.platform.sh,2.27452333172192e-06,3.558559320782457e-11
i-0e65dfece42262360,eu-2.platform.sh,2.2688828522880154e-06,3.549734623148774e-11
i-0c469ccdc312adeff,eu-3.platform.sh,2.261832252995635e-06,3.538703751106671e-11
i-09d398c8cf68f810d,eu-3.platform.sh,2.2505512941278264e-06,3.5210543558393065e-11
i-04263156a655ed023,eu-3.platform.sh,2.2054274586565915e-06,3.4504567747698466e-11
i-060a00d4d19e41c07,eu-4.platform.sh,2.204017338798115e-06,3.4482506003614255e-11
i-09c5b31a37b45ee67,eu-3.platform.sh,2.154663143751453e-06,3.371034496066704e-11
i-0fabdcfd72bd77c62,eu-2.platform.sh,2.154663143751453e-06,3.371034496066704e-11
i-0e45fe240c7ca7cce,eu-3.platform.sh,2.0996684692708856e-06,3.2849936941383e-11
i-04f57b5203dffbdba,eu-3.platform.sh,2.094027989836981e-06,3.2761689965046176e-11
i-0a05f5cb55a60bc05,eu-3.platform.sh,2.0531345139411748e-06,3.21218993866042e-11
i-054c6fa4e6a14b338,eu-2.platform.sh,1.999549959319084e-06,3.1283553111404365e-11
i-083bfee7264cff116,eu-3.platform.sh,1.9727576820080383e-06,3.086437997380445e-11
i-020e8a0e8a06d6f53,eu-4.platform.sh,1.9614767231402294e-06,3.0687886021130795e-11
i-02ddcc0e6a1fed47a,eu-3.platform.sh,1.9177630075274705e-06,3.00039719545204e-11
i-036ce4e3543c4537d,eu-3.platform.sh,1.9177630075274705e-06,3.00039719545204e-11
i-0053bf68028144f3e,ca-1.platform.sh,1.9163528876689954e-06,2.99819102104362e-11
i-0f234d173d138015c,eu-3.platform.sh,1.896794525231932e-06,2.967591381998826e-11
i-0131f30cdee07752b,eu-3.platform.sh,1.883920130924045e-06,2.9474490096499456e-11
i-0c2165d02552b2685,eu-3.platform.sh,1.881099891207093e-06,2.943036660833105e-11
i-0c909940e4f7ee8f9,eu-3.platform.sh,1.8528974940375713e-06,2.898913172664692e-11
i-0d98940aba30335c3,eu-3.platform.sh,1.845846894745191e-06,2.8878823006225892e-11
i-0a0d9b9a7393dc855,eu-3.platform.sh,1.8452828468018005e-06,2.8869998308592208e-11
i-03acfdfe475d9b25b,ca-1.platform.sh,1.8444367748867148e-06,2.8856761262141684e-11
i-03e2885bb28ea505e,ca-1.platform.sh,1.8416165351697628e-06,2.8812637773973272e-11
i-05fa204612b427d5d,ca-1.platform.sh,1.8148242578587173e-06,2.8393464636373353e-11
i-0e5075355f94a4250,ca-1.platform.sh,1.8091837784248129e-06,2.830521766003653e-11
i-0459a43e9205114e0,eu-3.platform.sh,1.801287107217347e-06,2.8181671893164976e-11
i-0ae957cec80363bc6,eu-4.platform.sh,1.8007230592739562e-06,2.8172847195531293e-11
i-0fc73164ad7a42a11,eu-3.platform.sh,1.7880319805476716e-06,2.7974291498773437e-11
i-07ea6975f000776c9,eu-3.platform.sh,1.7880319805476716e-06,2.7974291498773437e-11
i-0d3ec8bf89a8c3323,eu-3.platform.sh,1.7866218606891952e-06,2.7952229754689226e-11
i-076cfd068f6dbaf16,eu-3.platform.sh,1.7852117408307194e-06,2.7930168010605025e-11
i-0f203bddbd2310b6c,ca-1.platform.sh,1.7809813812552914e-06,2.7863982778352405e-11
i-05ac741f335f9195e,eu-3.platform.sh,1.7668801826705302e-06,2.7643365337510342e-11
i-0be66a9c011b28dd4,eu-3.platform.sh,1.7598295833781497e-06,2.753305661708931e-11
i-070fa9b9fbbf88ced,ca-1.platform.sh,1.7492536844395794e-06,2.7367593536457768e-11
i-08a1daa146e4468cb,ca-1.platform.sh,1.7485486245103412e-06,2.7356562664415662e-11
i-09e075d6307e5625d,ca-1.platform.sh,1.7400879053594847e-06,2.7224192199910426e-11
i-0de826bde6325a5f7,eu-3.platform.sh,1.7189361074823435e-06,2.6893266038647334e-11
i-0444ed3d9054b60d2,eu-4.platform.sh,1.693553950029774e-06,2.6496154645131623e-11
i-0e47a34e0d0595e2a,eu-3.platform.sh,1.6865033507373938e-06,2.6385845924710594e-11
i-059d9e4258e78f12f,ca-1.platform.sh,1.675222391869585e-06,2.6209351972036943e-11
i-06263cdac6f28e4e1,eu-3.platform.sh,1.6653515528602524e-06,2.60549197634475e-11
i-0e1065bcc1296ea5d,eu-3.platform.sh,1.6131771180966374e-06,2.523863523233187e-11
i-0a44bab75a4034ec7,eu-3.platform.sh,1.6117669982381614e-06,2.521657348824766e-11
i-027c5d7b2b17bde00,eu-3.platform.sh,1.5779241216347355e-06,2.4687091630226717e-11
i-0b90105721820532e,eu-3.platform.sh,1.553952084040642e-06,2.431204198079521e-11
i-0db1609790cf44292,eu-3.platform.sh,1.5512728563095377e-06,2.427012466703522e-11
i-07f2ac13ae9b7e985,eu-3.platform.sh,1.5440812450313095e-06,2.415760977220577e-11
i-0f72c32a35c1a053e,eu-3.platform.sh,1.4848562109753141e-06,2.3231016520669107e-11
i-041c642ba8c70ddf2,us-2.platform.sh,1.4739982880650485e-06,2.306114109122072e-11
i-0c6ffa6d7b0326c4f,eu-3.platform.sh,1.4566538138057924e-06,2.2789781638984986e-11
i-08ebc3c3223e6e42d,eu-3.platform.sh,1.4411424953625555e-06,2.2547102454058715e-11
i-0b9921f6c4cc49dbb,eu-3.platform.sh,1.4199906974854142e-06,2.2216176292795623e-11
i-00730a509409469b0,eu-4.platform.sh,1.417170457768462e-06,2.2172052804627208e-11
i-0ae769e0cb582270e,eu-3.platform.sh,1.4030692591837013e-06,2.1951435363785148e-11
i-02916934c662fdb82,eu-3.platform.sh,1.397428779749797e-06,2.1863188387448324e-11
i-03e8f00fc92e7e348,eu-3.platform.sh,1.3833275811650363e-06,2.1642570946606264e-11
i-03f0844c7b499ee24,eu-3.platform.sh,1.3748668620141796e-06,2.1510200482101025e-11
i-0c7ecdcf3d5e701f2,eu-4.platform.sh,1.3424341052692296e-06,2.100278036816428e-11
i-008ae7475217bd76a,eu-3.platform.sh,1.3382037456938016e-06,2.0936595135911665e-11
i-05e88c54109b55cac,eu-3.platform.sh,1.3353835059768494e-06,2.0892471647743253e-11
i-0219fcb861266c63a,eu-3.platform.sh,1.3212823073920884e-06,2.067185420690119e-11
i-00b6ba9746d62e064,eu-3.platform.sh,1.3142317080997084e-06,2.056154548648016e-11
i-0378bf348aca3e031,eu-3.platform.sh,1.308591228665804e-06,2.0473298510143337e-11
i-0902dfddf85cc0472,eu-3.platform.sh,1.3071811088073277e-06,2.045123676605913e-11
i-0e85b3b15d1f9f9ea,eu-3.platform.sh,1.3057709889488517e-06,2.0429175021974922e-11
i-0bb2b06befc7b98f6,eu-3.platform.sh,1.2973102697979952e-06,2.0296804557469686e-11
i-008ab62e536301d7d,eu-3.platform.sh,1.2832090712132342e-06,2.0076187116627622e-11
i-09636c0625026b9da,eu-3.platform.sh,1.257826913760665e-06,1.967907572311191e-11
i-0e2a426b12ad7d1a8,eu-3.platform.sh,1.2550066740437125e-06,1.96349522349435e-11
i-09f0eac8b56d865d3,eu-3.platform.sh,1.252327446312608e-06,1.959303492118351e-11
i-06d0c3e238cc6c1c6,eu-3.platform.sh,1.2521864343267603e-06,1.9590828746775087e-11
i-0e294167ed33fdd04,eu-3.platform.sh,1.2507763144682845e-06,1.9568767002690882e-11
i-0bc8c6ac516cae9e9,eu-3.platform.sh,1.2493661946098085e-06,1.9546705258606675e-11
i-0aa798adc674799a6,eu-3.platform.sh,1.242315595317428e-06,1.9436396538185646e-11
i-0de413e03efd247ae,eu-3.platform.sh,1.2000119995631454e-06,1.877454421565946e-11
i-07637000190552c8f,eu-3.platform.sh,1.192961400270765e-06,1.8664235495238428e-11
i-028b0c43c8aae0d70,us-2.platform.sh,1.1915512804122889e-06,1.864217375115422e-11
i-01bab444884681f4b,eu-3.platform.sh,1.1703994825351477e-06,1.8311247589891128e-11
i-0186e4f6871ebbb7f,eu-3.platform.sh,1.154888164091911e-06,1.806856840496486e-11
i-0af169ceb17d0d2c7,eu-3.platform.sh,1.1520679243749585e-06,1.8024444916796448e-11
i-02b6e1d5f75a25057,eu-3.platform.sh,1.1337363662147697e-06,1.773764224370177e-11
i-0a58e9cf390aa6fd0,eu-3.platform.sh,1.121045287488485e-06,1.7539086546943913e-11
i-006f0b4d7a0fe6e39,eu-3.platform.sh,1.121045287488485e-06,1.7539086546943913e-11
i-06f2c2c30f1b23235,eu-3.platform.sh,1.118507071743228e-06,1.749937540759234e-11
i-0ac7a37eb965a0fba,eu-3.platform.sh,1.104123849186772e-06,1.7274345617933437e-11
i-047fb9ad13d2ae6c2,eu-3.platform.sh,1.0787416917342023e-06,1.6877234224417726e-11
i-0b7c4f82455362cb1,eu-3.platform.sh,1.073101212300298e-06,1.6788987248080902e-11
i-088557fc0394530e6,eu-3.platform.sh,1.073101212300298e-06,1.6788987248080902e-11
i-092d04ff0f57ff543,eu-3.platform.sh,1.0463089349892526e-06,1.6369814110480986e-11
i-060b1dcf7b34f17de,eu-3.platform.sh,1.0237470172536354e-06,1.6016826205133686e-11
i-0d00582ec02c9e7e5,eu-3.platform.sh,1.0124660583858268e-06,1.5840332252460038e-11
i-0998bf8aa0f98c44d,eu-3.platform.sh,1.0082356988103984e-06,1.577414702020742e-11
i-091f68d7b37bbf6e7,eu-3.platform.sh,9.927243803671614e-07,1.553146783528115e-11
i-0eef2626bc7735865,eu-3.platform.sh,9.913142605086852e-07,1.5509406091196943e-11
i-0553a5255873d4803,eu-3.platform.sh,9.884940207917334e-07,1.5465282603028534e-11
i-0efc97750aa5da08f,eu-3.platform.sh,9.828535413578287e-07,1.5377035626691707e-11
i-0f2d47416841c441c,eu-3.platform.sh,9.80033301640877e-07,1.5332912138523295e-11
i-0834635d085b8ca58,eu-3.platform.sh,9.391398257450705e-07,1.4693121560081316e-11
i-02a1da804c9c24497,us-2.platform.sh,9.366016099998134e-07,1.4653410420729744e-11
i-08880d6014cecde97,eu-3.platform.sh,9.250386271603097e-07,1.4472504119239256e-11
i-0acc4f8a832a1b207,eu-3.platform.sh,9.193981477264053e-07,1.4384257142902428e-11
i-0bc353d47c49bbdce,eu-3.platform.sh,9.15167788150977e-07,1.431807191064981e-11
i-0cdd4f37a225f8442,eu-3.platform.sh,9.137576682925009e-07,1.4296010166565604e-11
i-0f4cf4b7e29cd9c70,eu-4.platform.sh,9.109374285755488e-07,1.4251886678397194e-11
i-05301d432a19c6104,eu-3.platform.sh,9.095273087170726e-07,1.4229824934312985e-11
i-0a53b881ec20bb22c,eu-3.platform.sh,9.041688532548636e-07,1.4145990306793002e-11
i-0f2c768dbfe9d4e13,eu-3.platform.sh,9.038868292831683e-07,1.414157795797616e-11
i-0931b7a8d45a7a9c9,eu-3.platform.sh,8.897856306984075e-07,1.3920960517134099e-11
i-0396652556822beb7,eu-3.platform.sh,8.756844321136467e-07,1.3700343076292037e-11
i-00a512b0c88c068e2,eu-3.platform.sh,8.742743122551706e-07,1.3678281332207831e-11
i-0c1d83a87faa05dfe,eu-3.platform.sh,8.587629938119338e-07,1.3435602147281563e-11
i-0560d2aa0ea0f63ef,eu-3.platform.sh,8.488921548026012e-07,1.3281169938692121e-11
i-0ca765f2c579a8032,eu-3.platform.sh,8.401494116800495e-07,1.3144387125370042e-11
i-04e991a58cf2290e0,eu-3.platform.sh,8.362010760763163e-07,1.3082614241934264e-11
i-00830b779832490a4,eu-3.platform.sh,8.347909562178404e-07,1.306055249785006e-11
i-08992676ee049762a,eu-3.platform.sh,8.277403569254598e-07,1.2950243777429026e-11
i-0b031d5bf4d20090e,eu-3.platform.sh,7.840266413127014e-07,1.2266329710818635e-11
i-07959180b78e1eced,eu-3.platform.sh,7.812064015957493e-07,1.2222206222650224e-11
i-0ac29160fbc696557,eu-3.platform.sh,7.713355625864168e-07,1.206777401406078e-11
i-0dffb7b52d63dc2bf,eu-3.platform.sh,7.671052030109885e-07,1.2001588781808163e-11
i-08d9d1230a6a34d9d,eu-3.platform.sh,7.645669872657315e-07,1.196187764245659e-11
i-0de3bf7b509d08549,eu-3.platform.sh,7.121105285304212e-07,1.1141180762524122e-11
i-07a731a73fcf82870,eu-3.platform.sh,6.867283710778517e-07,1.0744069369008408e-11
i-0ef5cffdb1f920b8c,eu-3.platform.sh,6.768575320685192e-07,1.0589637160418965e-11
i-01b71c1d6d0d4f0ed,eu-3.platform.sh,6.74037292351567e-07,1.0545513672250554e-11
i-0e54b297de3e2cfeb,eu-3.platform.sh,6.66845681073339e-07,1.0432998777421102e-11
i-04010417522fbdb53,eu-3.platform.sh,6.571158540498542e-07,1.028077274324008e-11
i-08b8afcfa4071aeec,eu-3.platform.sh,6.569748420640064e-07,1.0278566568831659e-11
i-0cd800d64b3610dc5,eu-3.platform.sh,6.523214465310354e-07,1.0205762813353779e-11
i-0a5ed2af054da4890,eu-3.platform.sh,6.434376914226361e-07,1.0066773825623279e-11
i-0d9993387b96528dd,eu-3.platform.sh,6.431556674509409e-07,1.0062361476806439e-11
i-09c0cd5082936f97b,eu-3.platform.sh,6.026852275126772e-07,9.429189421589722e-12
i-044855bc710c9a880,eu-3.platform.sh,6.009930836825061e-07,9.402715328688674e-12
i-01b7980bef09038cf,eu-3.platform.sh,5.9309641247504e-07,9.27916956181712e-12
i-0581cac40c0a6f977,au.platform.sh,5.655990752347564e-07,8.848965552175098e-12
i-0668de581f118f3ab,au.platform.sh,5.571383560838998e-07,8.71659508766986e-12
i-067c596bdc826ce0b,eu-3.platform.sh,5.419090616123582e-07,8.478328251560435e-12
i-0b460738838ce18ab,eu-3.platform.sh,5.36550606150149e-07,8.394493624040451e-12
i-0e562e8cd5c2987c2,eu-3.platform.sh,5.358455462209111e-07,8.383462751998349e-12
i-09683ba184d4aaf54,eu-3.platform.sh,5.287949469285305e-07,8.273154031577317e-12
i-06a98454a9eb8d0ac,au.platform.sh,5.242825633814071e-07,8.202556450507857e-12
i-0e97aac4658319ad3,au.platform.sh,5.148347603296175e-07,8.054742765143677e-12
i-0ff80d53ba66ad3d9,au.platform.sh,4.93400938480781e-07,7.719404255063742e-12
i-036af214252ec8547,eu-3.platform.sh,4.715440806744017e-07,7.377447221758546e-12
i-0f2b337fe4c0bd30f,au.platform.sh,4.7084889158417307e-07,7.366570781925033e-12
i-07ea992096d7f7381,au.platform.sh,4.677367570565163e-07,7.31788051273119e-12
i-07d594c4beaecb334,us-2.platform.sh,4.5342404049298406e-07,7.093953810276497e-12
i-0fbc13463e1a242fc,au.platform.sh,4.505332947831082e-07,7.048727234903875e-12
i-01599316ccc821905,eu-3.platform.sh,4.4376471946242283e-07,6.9428308632996844e-12
i-09dc4b7fa36bcecd2,au.platform.sh,4.4321477271761723e-07,6.934226783106844e-12
i-0c817041605ad1ce0,eu-3.platform.sh,4.31496676693681e-07,6.7508936897670915e-12
i-006a747cdd7f32b68,au.platform.sh,4.279713770474908e-07,6.695739329556576e-12
i-0e1d18b85fae401cd,eu-3.platform.sh,4.207797657692628e-07,6.583224434727125e-12
i-058d8a73e6abc0343,au.platform.sh,4.147162503778156e-07,6.488358935165038e-12
i-02e5000652a717e8d,au.platform.sh,4.1260107059010154e-07,6.455266319038729e-12
i-0f15c05fb6c9c5fac,eu-3.platform.sh,4.058324952694163e-07,6.349369947434539e-12
i-076d9a1d0004d760d,au.platform.sh,4.0357630349585457e-07,6.314071156899809e-12
i-003554153ec7a98a8,us-2.platform.sh,3.9952643926231126e-07,6.250709827889968e-12
i-025f42621f3f01f1d,eu-3.platform.sh,3.9920493193457875e-07,6.245679750238769e-12
i-0fef733b1ad805847,eu-3.platform.sh,3.972025617355427e-07,6.214352073639197e-12
i-07d81c5dfd3b953e2,eu-3.platform.sh,3.959616562600838e-07,6.194937738845096e-12
i-0301b978e8bd9c833,eu-3.platform.sh,3.9257736859974117e-07,6.141989553043e-12
i-07aa8ccdc04d7b048,eu-3.platform.sh,3.629648515717434e-07,5.678692927274671e-12
i-082d8a6cd4a09f160,eu-3.platform.sh,3.530940125624109e-07,5.524260718685228e-12
i-076fe7bf313702163,au.platform.sh,3.518249046897824e-07,5.504405149009442e-12
i-0e9c23ab1a8489129,eu-3.platform.sh,3.516838927039348e-07,5.502198974601021e-12
i-039091a6347f8dbc8,eu-3.platform.sh,3.4477430539740195e-07,5.394096428588411e-12
i-0116719cb4ab9b791,au.platform.sh,3.401209098644309e-07,5.321292673110531e-12
i-05246b703b8ce4b98,eu-3.platform.sh,3.3377537050128855e-07,5.222014824731602e-12
i-058360be6440024c5,us-2.platform.sh,3.289902697735358e-07,5.147150502356257e-12
i-0f7a720557d63e819,eu-3.platform.sh,3.274298311381462e-07,5.122736976352675e-12
i-034f2dac1ae8dac17,eu-3.platform.sh,3.2545566333627964e-07,5.091850534634786e-12
i-0bb8df7d35f331e14,eu-3.platform.sh,3.250326273787368e-07,5.0852320114095244e-12
i-097bf36780063eac3,au.platform.sh,3.2193036369008946e-07,5.0366961744242705e-12
i-081dd2353ee5798f2,eu-3.platform.sh,3.1798202808635643e-07,4.9749232909884935e-12
i-05237b90cabd5f280,eu-3.platform.sh,3.168539321995756e-07,4.9572738957211286e-12
i-0f069eef9cf02018a,au.platform.sh,3.145977404260138e-07,4.921975105186399e-12
i-0123f9f8b59d060ab,eu-3.platform.sh,3.0726511716193824e-07,4.807254035948527e-12
i-089cbfc5bf301210e,au.platform.sh,3.067010692185478e-07,4.798429338314845e-12
i-0c423a63239a05c11,au.platform.sh,3.0472690141668127e-07,4.767542896596956e-12
i-0ec30f59e8fab2ead,eu-3.platform.sh,3.0176564971388146e-07,4.721213234020123e-12
i-07b407fdeec4c1df2,eu-3.platform.sh,3.0148362574218625e-07,4.716800885203281e-12
i-009ed9cf26fddfdb7,eu-3.platform.sh,2.9965046992616734e-07,4.688120617893813e-12
i-0e56a7c531409c174,eu-3.platform.sh,2.93304930563025e-07,4.588842769514886e-12
i-06d6fb98ad3dab95c,eu-3.platform.sh,2.9274088261963455e-07,4.580018071881203e-12
i-0e675a777a36ab34b,eu-3.platform.sh,2.907779957766358e-07,4.549308124115987e-12
i-0dc72c05c181ca776,us-2.platform.sh,2.882849038668501e-07,4.510302960575111e-12
i-09e7645f4c63086b6,au.platform.sh,2.8752343914327303e-07,4.49838961876964e-12
i-02e2ad15a22bdb8ce,eu-2.platform.sh,2.871004031857302e-07,4.491771095544378e-12
i-0ae63c83345d2f5b3,eu-3.platform.sh,2.782166480773309e-07,4.352782107813879e-12
i-05aa8e4b71ef1b12e,eu-3.platform.sh,2.7751158814809285e-07,4.341751235771776e-12
i-04bba699ae8318ad9,eu-3.platform.sh,2.7751158814809285e-07,4.341751235771776e-12
i-0e4243a9582aca7fc,eu-4.platform.sh,2.772295641763977e-07,4.337338886954935e-12
i-022d88ab85d12afc3,eu-3.platform.sh,2.7666551623300726e-07,4.328514189321252e-12
i-0f775573e12749ad4,au.platform.sh,2.732812285726646e-07,4.275566003519157e-12
i-03e68db8e354eb49c,eu-3.platform.sh,2.722941446717314e-07,4.260122782660213e-12
i-09d14f58e126b80e7,eu-3.platform.sh,2.6989694091232205e-07,4.222617817717063e-12
i-075904978ba017f6e,eu-3.platform.sh,2.6933289296893163e-07,4.21379312008338e-12
i-090d8761e164247f2,eu-3.platform.sh,2.6905086899723636e-07,4.2093807712665385e-12
i-0b60c00a5bb87c04a,eu-3.platform.sh,2.6566658133689376e-07,4.156432585464444e-12
i-00361ca1cd54a294a,au.platform.sh,2.635514015491797e-07,4.123339969338135e-12
i-032ebb7c96d5ebc7b,eu-3.platform.sh,2.605901498463799e-07,4.077010306761302e-12
i-0ce899c532fb85187,us-2.platform.sh,2.5650080225679926e-07,4.0130312489171045e-12
i-056f73257c7025e92,us-2.platform.sh,2.5494967041247557e-07,3.9887633304244775e-12
i-0de2b1c8eef333538,eu-3.platform.sh,2.5368056253984714e-07,3.968907760748692e-12
i-05dc2ce3dfba91c86,eu-3.platform.sh,2.5156538275213296e-07,3.935815144622383e-12
i-0a96abce35ab56b34,eu-3.platform.sh,2.5142437076628533e-07,3.933608970213962e-12
i-0e491808ee6ebc467,us-2.platform.sh,2.512269539860987e-07,3.930520326042173e-12
i-05413b68488aa5504,eu-3.platform.sh,2.510013348087426e-07,3.9269904469887005e-12
i-00b73bc2ccfc29497,eu-3.platform.sh,2.5069110843987784e-07,3.922136863290175e-12
i-0722f8f70039f85d9,eu-3.platform.sh,2.4973222693611405e-07,3.907134877312915e-12
i-0ac73a5c2077cbc8b,us-2.platform.sh,2.476311483469847e-07,3.874262878627447e-12
i-0cb6a32fd77a15769,eu-4.platform.sh,2.4620692728992387e-07,3.851980517102399e-12
i-02272680e11ecce1e,eu-3.platform.sh,2.4409174750220975e-07,3.81888790097609e-12
i-05e2f66be312933f6,us-2.platform.sh,2.4151122816119853e-07,3.778514909301993e-12
i-0859339266914e83e,eu-3.platform.sh,2.3831025608245778e-07,3.728434750230844e-12
i-0d8db454d25dc9982,eu-3.platform.sh,2.3831025608245778e-07,3.728434750230844e-12
i-01cfd700d2a21217e,us-2.platform.sh,2.3792952372066927e-07,3.722478079328109e-12
i-04b90a78b5efbfd65,us-2.platform.sh,2.3754879135888073e-07,3.716521408425373e-12
i-06629fa726904f4b4,eu-3.platform.sh,2.3633608828059132e-07,3.697548308512956e-12
i-026d5cda2067487d2,eu-3.platform.sh,2.360540643088961e-07,3.693135959696115e-12
i-0b59583e181593249,us-2.platform.sh,2.3330433058486772e-07,3.650115558731912e-12
i-071204ff8eb80dcd2,eu-3.platform.sh,2.3210572870516305e-07,3.6313630762603374e-12
i-01e27a2a001651da0,eu-3.platform.sh,2.3083662083253456e-07,3.6115075065845515e-12
i-05987c25c7d2600a6,eu-3.platform.sh,2.3041358487499175e-07,3.6048889833592896e-12
i-0d34271953a73cb9f,eu-4.platform.sh,2.295675129599061e-07,3.591651936908766e-12
i-06a2d0a2d208f88aa,eu-4.platform.sh,2.2900346501651566e-07,3.5828272392750836e-12
i-033cec6e33da826cc,us-2.platform.sh,2.2752283916511575e-07,3.559662407986667e-12
i-0be588cb1e5e0f40d,eu-3.platform.sh,2.2731132118634438e-07,3.556353146374036e-12
i-03e2aeeeeb42b4f3c,eu-2.platform.sh,2.263242372854111e-07,3.5409099255150916e-12
i-042b62748a21a9da1,eu-3.platform.sh,2.2618322529956353e-07,3.5387037511066715e-12
i-035a8ff47ed22eb89,eu-3.platform.sh,2.229399496250685e-07,3.4879617397129967e-12
i-077d0a1573126f8e1,eu-3.platform.sh,2.2237590168167808e-07,3.4791370420793142e-12
i-0038a2c4c0708700a,eu-3.platform.sh,2.1987998953217542e-07,3.4400877550502697e-12
i-0e6a5d6893b6dc6a5,eu-3.platform.sh,2.160303623185357e-07,3.3798591937003868e-12
i-0114bb270a217d4ba,eu-3.platform.sh,2.1532530238929765e-07,3.3688283216582838e-12
i-063dcba50f177f476,eu-4.platform.sh,2.1391518253082156e-07,3.3467665775740773e-12
i-0ea02de69d062464d,eu-3.platform.sh,2.0855672706861247e-07,3.262931950054094e-12
i-06a6108e488a30ae0,eu-3.platform.sh,2.070055952242888e-07,3.238664031561467e-12
i-0e013bfbb3fa52837,eu-3.platform.sh,2.0522884420260889e-07,3.210866234015367e-12
i-0c5002160f2728228,eu-3.platform.sh,2.0376231954979377e-07,3.187922020167793e-12
i-09bef383502385160,eu-3.platform.sh,2.0291624763470816e-07,3.1746849737172695e-12
i-0c75ddaf7905c8a13,eu-3.platform.sh,2.0094207983284165e-07,3.143798531999381e-12
i-0e904fe8772873921,eu-3.platform.sh,1.9939094798851795e-07,3.119530613506754e-12
i-0e631ed55bf8cb6c6,eu-3.platform.sh,1.9895381083239036e-07,3.11269147284065e-12
i-05acdb79d48426d28,eu-3.platform.sh,1.9812184011588947e-07,3.099675043830968e-12
i-07655f085b99cc642,eu-3.platform.sh,1.9802313172579614e-07,3.0981307217450736e-12
i-02770a174c42e5d16,eu-3.platform.sh,1.9730397059797334e-07,3.0868792322621286e-12
i-01c3d4c25fc0eeefe,eu-3.platform.sh,1.8881504904994737e-07,2.9540675328752077e-12
i-08fc8df0bf809f0a4,eu-3.platform.sh,1.8726391720562365e-07,2.9297996143825808e-12
i-0642e7fe7a8220dce,eu-3.platform.sh,1.8627683330469037e-07,2.9143563935236363e-12
i-063b459c2cc6b21cc,eu-3.platform.sh,1.8543076138960476e-07,2.9011193470731128e-12
i-060956804d2d488dd,eu-3.platform.sh,1.8458468947451907e-07,2.887882300622589e-12
i-0db53ec95f4e64bd2,eu-3.platform.sh,1.8190546174341455e-07,2.8459649868625973e-12
i-04ec6851ce9dd14c5,eu-3.platform.sh,1.7414980252179607e-07,2.724625394399463e-12
i-0b17f5cc3b1791e82,eu-3.platform.sh,1.7330373060671043e-07,2.7113883479489395e-12
