provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo),Uncategorized,Data Transfer,2.9942e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Mumbai),Uncategorized,Data Transfer,2.9887e-07,AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Mumbai),AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Mumbai) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for EU-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.931028571428571e-07,AWS || USD0.09 per GB for EU-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for EU-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Oregon),Uncategorized,Data Transfer,2.930714285714286e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Oregon),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for APN2-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.891632857142857e-07,AWS || USD 0.1105 per GB for APN2-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for APN2-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (London),Uncategorized,Data Transfer,2.8898665714285713e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (London),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to US West (Northern California),Uncategorized,Data Transfer,2.8785428571428574e-07,AWS || $0.02 per GB - EU (London) data transfer to US West (Northern California),AWS || $0.02 per GB - EU (London) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to South America (Sao Paulo),Uncategorized,Data Transfer,2.871e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to South America (Sao Paulo),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Oregon) data transfer to EU (London),Uncategorized,Data Transfer,2.862985714285714e-07,AWS || $0.02 per GB - US West (Oregon) data transfer to EU (London),AWS || $0.02 per GB - US West (Oregon) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for APS3-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.8571714285714287e-07,AWS || USD0.09 per GB for APS3-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for APS3-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to Canada (Central),Uncategorized,Data Transfer,2.844285714285714e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Canada (Central),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to Canada (Central) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris),Uncategorized,Data Transfer,2.848591428571429e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Verizon) - Los Angeles,grid,Data Transfer,2.8333752857142857e-07,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from US West (Verizon) - Los Angeles,AWS || $0.00 per GB - US East (Northern Virginia) data transfer from US West (Verizon) - Los Angeles || grid || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for USE1-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.812228571428572e-07,AWS || USD 0.1105 per GB for USE1-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for USE1-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for EUC1-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.7954928571428566e-07,AWS || USD 0.1105 per GB for EUC1-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for EUC1-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Singapore),Uncategorized,Data Transfer,2.7665628571428575e-07,AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Singapore),AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Singapore) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.098 per GB - Asia Pacific (Sydney) data transfer to  US West (Verizon) - Phoenix,grid,Data Transfer,2.7484285714285717e-07,AWS || $0.098 per GB - Asia Pacific (Sydney) data transfer to  US West (Verizon) - Phoenix,AWS || $0.098 per GB - Asia Pacific (Sydney) data transfer to  US West (Verizon) - Phoenix || grid || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Northern California),Uncategorized,Data Transfer,2.724857142857143e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Northern California),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Northern California) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Paris),Uncategorized,Data Transfer,2.7224999999999997e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Paris),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Canada (Central),Uncategorized,Data Transfer,2.721871428571429e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Canada (Central),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Canada (Central) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Hong Kong) data transfer to Asia Pacific (Singapore),Uncategorized,Data Transfer,2.7020714285714286e-07,AWS || $0.09 per GB - Asia Pacific (Hong Kong) data transfer to Asia Pacific (Singapore),AWS || $0.09 per GB - Asia Pacific (Hong Kong) data transfer to Asia Pacific (Singapore) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Paris) data transfer to US West (Oregon),Uncategorized,Data Transfer,0.0,AWS || $0.02 per GB - EU (Paris) data transfer to US West (Oregon),AWS || $0.02 per GB - EU (Paris) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from Canada (Central),dedicated,Data Transfer,2.6871428571428574e-07,AWS || $0.00 per GB - EU (London) data transfer from Canada (Central),AWS || $0.00 per GB - EU (London) data transfer from Canada (Central) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Germany) data transfer to US East,dedicated,Data Transfer,2.648485714285714e-07,AWS || $0.02 per GB - EU (Germany) data transfer to US East,AWS || $0.02 per GB - EU (Germany) data transfer to US East || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from US East (Boston),dedicated,Data Transfer,2.632614285714286e-07,AWS || $0.00 per GB - EU (Germany) data transfer from US East (Boston),AWS || $0.00 per GB - EU (Germany) data transfer from US East (Boston) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.138 per GB - South America (Sao Paulo) data transfer to US East (Ohio),Uncategorized,Data Transfer,2.627491428571428e-07,AWS || $0.138 per GB - South America (Sao Paulo) data transfer to US East (Ohio),AWS || $0.138 per GB - South America (Sao Paulo) data transfer to US East (Ohio) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (Germany) data transfer from US East (Dallas),dedicated,Data Transfer,2.587042857142857e-07,AWS || $0.00 per GB - EU (Germany) data transfer from US East (Dallas),AWS || $0.00 per GB - EU (Germany) data transfer from US East (Dallas) || dedicated || Data Transfer,,False,shared_overhead
AWS,"First 100,000 Amazon SNS HTTP/HTTPS Notifications per month are free",Uncategorized,Other,0.0,"AWS || First 100,000 Amazon SNS HTTP/HTTPS Notifications per month are free","AWS || First 100,000 Amazon SNS HTTP/HTTPS Notifications per month are free || Uncategorized || Other",,False,shared_overhead
AWS,$0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo),dedicated,Data Transfer,2.563e-07,AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo),AWS || $0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Mumbai),dedicated,Data Transfer,2.5571857142857143e-07,AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Mumbai),AWS || $0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Mumbai) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (London) data transfer to US West (Oregon),Uncategorized,Data Transfer,2.541e-07,AWS || $0.02 per GB - EU (London) data transfer to US West (Oregon),AWS || $0.02 per GB - EU (London) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.0 per GB - Asia Pacific (Sydney) datatransfer from Finland (Helsinki),grid,Data Transfer,0.0,AWS || $0.0 per GB - Asia Pacific (Sydney) datatransfer from Finland (Helsinki),AWS || $0.0 per GB - Asia Pacific (Sydney) datatransfer from Finland (Helsinki) || grid || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Oregon),Uncategorized,Data Transfer,2.518685714285714e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Oregon),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Oregon) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.080 per GB - Asia Pacific (Seoul) data transfer to EU (London),Uncategorized,Data Transfer,2.4853714285714285e-07,AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (London),AWS || $0.080 per GB - Asia Pacific (Seoul) data transfer to EU (London) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to South America (Sao Paulo),Uncategorized,Data Transfer,2.4830142857142856e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to South America (Sao Paulo),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - EU (Frankfurt) data transfer to Nigeria (Lagos),dedicated,Data Transfer,2.472957142857143e-07,AWS || $0.02 per GB - EU (Frankfurt) data transfer to Nigeria (Lagos),AWS || $0.02 per GB - EU (Frankfurt) data transfer to Nigeria (Lagos) || dedicated || Data Transfer,,False,shared_overhead
AWS,USD 0.02 per GB for EUC1WL1BER1-AWS-Out-Bytes in EU (Stockholm),grid,Data Transfer,2.465571428571429e-07,AWS || USD 0.02 per GB for EUC1WL1BER1-AWS-Out-Bytes in EU (Stockholm),AWS || USD 0.02 per GB for EUC1WL1BER1-AWS-Out-Bytes in EU (Stockholm) || grid || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for APS2-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.4376314285714284e-07,AWS || USD0.09 per GB for APS2-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for APS2-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for APN1-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.4372857142857144e-07,AWS || USD0.09 per GB for APN1-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for APN1-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for USW1-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.409e-07,AWS || USD 0.1105 per GB for USW1-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for USW1-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Tokyo),Uncategorized,Data Transfer,2.3744285714285714e-07,AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Tokyo),AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Tokyo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Sydney),Uncategorized,Data Transfer,2.3701857142857145e-07,AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Sydney),AWS || $0.138 per GB - South America (Sao Paulo) data transfer to Asia Pacific (Sydney) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US West (Northern California) data transfer to South America (Sao Paulo),Uncategorized,Data Transfer,2.3508571428571428e-07,AWS || $0.02 per GB - US West (Northern California) data transfer to South America (Sao Paulo),AWS || $0.02 per GB - US West (Northern California) data transfer to South America (Sao Paulo) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Canada (Central),Uncategorized,Data Transfer,2.3414285714285713e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Canada (Central),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to Canada (Central) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Paris),Uncategorized,Data Transfer,2.334671428571429e-07,AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Paris),AWS || $0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Paris) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for USW2-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.273857142857143e-07,AWS || USD 0.1105 per GB for USW2-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for USW2-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD 0.1105 per GB for EUW2-AWS-Out-Bytes in Middle East (Bahrain),Uncategorized,Data Transfer,2.246258142857143e-07,AWS || USD 0.1105 per GB for EUW2-AWS-Out-Bytes in Middle East (Bahrain),AWS || USD 0.1105 per GB for EUW2-AWS-Out-Bytes in Middle East (Bahrain) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from Poland (Warsaw),dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (London) data transfer from Poland (Warsaw),AWS || $0.00 per GB - EU (London) data transfer from Poland (Warsaw) || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Osaka),Uncategorized,Data Transfer,2.2105285714285713e-07,AWS || $0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Osaka),AWS || $0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Osaka) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for APN2-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.208957142857143e-07,AWS || USD0.09 per GB for APN2-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for APN2-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for EUC1-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.116714285714286e-07,AWS || USD0.09 per GB for EUC1-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for EUC1-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,USD0.09 per GB for USE1-AWS-Out-Bytes in Asia Pacific (Hong Kong),Uncategorized,Data Transfer,2.11662e-07,AWS || USD0.09 per GB for USE1-AWS-Out-Bytes in Asia Pacific (Hong Kong),AWS || USD0.09 per GB for USE1-AWS-Out-Bytes in Asia Pacific (Hong Kong) || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.00 per GB - EU (London) data transfer from US East,dedicated,Data Transfer,0.0,AWS || $0.00 per GB - EU (London) data transfer from US East,AWS || $0.00 per GB - EU (London) data transfer from US East || dedicated || Data Transfer,,False,shared_overhead
